Code,Sex,BirthDay,BirthMonth,BirthYear,MumCode,BirthWt,DaysFrom1May
RUM09,1,26,6,2009,STI96,4.539999809,56
RUM99,1,7,6,1999,STI96,3.500000191,37
SAE17,2,14,5,2017,RUB12,4.680000191,13
SAE19,1,22,5,2019,RUB12,5.28,21
SAE21,2,17,5,2021,RUB12,6.325000095,16
SAE23,1,7,5,2023,RUB12,6.609999809,6
SAF80,1,15,6,1980,CRT76,5.680000095,45
SAF82,2,4,6,1982,CRT76,6.855000095,34
SAF83,2,11,6,1983,CRT76,3.750000095,41
SAF84,2,13,6,1984,CRT76,6.339999809,43
SAF85,2,29,5,1985,CRT76,7.019999809,28
SAF88,2,27,5,1988,CRT76,8.139999809,26
SAF89,2,8,7,1989,CRT76,6.579999809,68
SAF90,2,14,6,1990,CRT76,7.310000095,44
SAF92,2,2,6,1992,CRT76,6.994999905,32
SAG00,2,30,5,2000,SEM95,7.524999905,29
SAG03,2,8,7,2003,SEM95,8.109999809,68
SAG04,1,16,6,2004,SEM95,6.739999905,46
SAG06,1,20,7,2006,SEM95,6.98,80
SAG10,2,13,8,2010,SEM95,7.78,104
SAG13,1,15,6,2013,SEM95,6.019999905,45
SAG99,2,5,6,1999,SEM95,6.400000095,35
SAM88,1,7,6,1988,CAL84,6.579999809,37
SAM91,2,11,6,1991,CAL84,6.750000095,41
SAM92,2,9,6,1992,CAL84,7.140000191,39
SAM98,2,9,6,1998,CAL84,5.640000191,39
SAO02,1,31,5,2002,TOS96,5.98,30
SAP06,2,15,7,2006,RBY02,6.180000095,75
SAP08,2,26,5,2008,RBY02,5.38,25
SAP09,2,18,6,2009,RBY02,4.91,48
SAP11,2,25,5,2011,RBY02,6.419999905,24
SAP12,1,14,6,2012,RBY02,4.949999905,44
SAP16,1,8,6,2016,RBY02,6.039999905,38
SAT87,2,16,6,1987,CLM82,6.680000095,46
SAU92,2,9,6,1992,OCC89,6.335,39
SAX00,1,14,7,2000,TAM93,7.2,74
SAX97,1,29,5,1997,TAM93,6.959999619,28
SAX98,1,2,6,1998,TAM93,6.680000095,32
SAX99,1,11,6,1999,TAM93,6.619999809,41
SCA91,2,30,5,1991,LOB86,4.519999905,29
SCA93,2,7,6,1993,LOB86,6.38,37
SCA95,2,14,9,1995,LOB86,7.56,136
SCA98,1,1,7,1998,LOB86,6.959999619,61
SCI85,2,13,6,1985,BLO80,7.32,43
SCI87,2,13,6,1987,BLO80,8.440000191,43
SCO78,2,14,6,1978,SCOLL,5.860000381,44
SCO79,1,20,6,1979,SCOLL,4.780000191,50
SCO83,1,28,6,1983,SCOLL,5.119999809,58
SCP07,2,25,5,2007,EID03,6.449999905,24
SCP09,2,18,5,2009,EID03,7.059999905,17
SCP12,2,23,5,2012,EID03,6.44,22
SCP13,2,21,5,2013,EID03,7.015000191,20
SCP14,2,24,5,2014,EID03,,23
SCP15,2,29,6,2015,EID03,,59
SCP17,2,26,6,2017,EID03,,56
SCR00,2,18,5,2000,GRA93,6.925,17
SCR01,2,10,6,2001,GRA93,6.41,40
SCR03,2,24,5,2003,GRA93,6.949999905,23
SCR04,1,21,5,2004,GRA93,6.000000191,20
SCR06,1,21,5,2006,GRA93,6.040000095,20
SCR07,1,28,6,2007,GRA93,5.040000095,58
SCR99,2,15,5,1999,GRA93,5.839999809,14
SCT03,2,1,6,2003,CRM99,6.339999809,31
SCT05,2,24,5,2005,CRM99,6.879999905,23
SCT07,2,25,5,2007,CRM99,7.579999809,24
SCT09,1,13,6,2009,CRM99,8.459999619,43
SDY13,1,28,5,2013,RUM09,7.210000191,27
SDY14,1,9,6,2014,RUM09,5.810000095,39
SDY15,2,13,6,2015,RUM09,5.524999905,43
SDY17,2,8,6,2017,RUM09,7.299999905,38
SDY19,1,2,6,2019,RUM09,7.819999619,32
SDY21,1,20,7,2021,RUM09,6.92,80
SEE93,1,5,6,1993,SES89,4.810000095,35
SEE95,2,28,5,1995,SES89,6.42,27
SEL21,2,31,5,2021,KLP18,6.14,30
SEL22,2,7,6,2022,KLP18,6.755000191,37
SEM90,2,21,5,1990,WHE84,6.06,20
SEM91,1,6,6,1991,WHE84,6.839999809,36
SEM92,2,9,6,1992,WHE84,7.32,39
SEM94,2,1,6,1994,WHE84,7.419999905,31
SEM95,1,30,6,1995,WHE84,6.619999809,60
SEP77,2,6,6,1977,CHO73,5.624999809,36
SEP78,2,9,6,1978,CHO73,6.14,39
SEP82,2,5,6,1982,CHO73,3.574999952,35
SEP83,2,3,6,1983,CHO73,6.85,33
SEP86,2,10,6,1986,CHO73,6.879999619,40
SEQ01,1,8,6,2001,SYC91,6.240000191,38
SEQ03,2,31,5,2003,SYC91,7.760000191,30
SEQ05,1,3,6,2005,SYC91,6.040000095,33
SEQ07,2,6,6,2007,SYC91,7.23,36
SEQ95,1,8,6,1995,SYC91,6.860000191,38
SEQ96,1,10,6,1996,SYC91,6.440000191,40
SEQ97,2,2,6,1997,SYC91,7.080000381,32
SEQ98,2,27,5,1998,SYC91,9.459999809,26
SEQ99,1,15,6,1999,SYC91,6.759999809,45
SER01,1,2,6,2001,HRM95,6.065,32
SER99,2,27,5,1999,HRM95,5.839999809,26
SES87,2,1,6,1987,HAR82,5.379999905,31
SES88,2,8,6,1988,HAR82,5.659999905,38
SES89,1,18,6,1989,HAR82,4.659999905,48
SES92,2,25,5,1992,HAR82,5.260000191,24
SES94,2,30,6,1994,HAR82,7.275,60
SEY92,1,5,6,1992,SUR89,5.979999809,35
SFY06,1,7,6,2006,ROM02,4.720000191,37
SHA92,1,1,6,1992,BCL87,6.56,31
SHE12,1,6,6,2012,DID09,5.179999809,36
SHI99,2,9,6,1999,GRA95,5.994999905,39
SHL01,1,3,6,2001,GRA96,3.949999905,33
SHL04,1,15,5,2004,GRA96,6.019999809,14
SHN02,1,7,6,2002,HEB98,5.7,37
SHO16,1,18,6,2016,CND12,7.340000095,48
SHO17,1,3,6,2017,CND12,7.329999905,33
SHO19,2,30,5,2019,CND12,8.225000191,29
SHO20,2,22,5,2020,CND12,7.839999809,21
SHO21,2,23,5,2021,CND12,7.419999905,22
SHO22,2,22,5,2022,CND12,6.540000095,21
SHO23,1,27,5,2023,CND12,6.23,26
SHZ12,1,2,6,2012,MLT07,9.06,32
SID75,1,14,6,1975,MOL70,4.82,44
SID76,2,27,6,1976,MOL70,6.28,57
SIE78,1,30,5,1978,LIT70,5.42,29
SIE79,2,28,5,1979,MEL75,4.840000095,27
SIE80,2,31,5,1980,MEL75,6.540000095,30
SIE82,1,15,6,1982,MEL75,5.720000095,45
SIE84,1,10,6,1984,LIT70,5.82,40
SIG06,2,5,6,2006,RPP03,4.159999809,35
SIG07,1,5,6,2007,RPP03,4.559999905,35
SIG08,2,5,6,2008,RPP03,5.720000191,35
SIG09,2,7,6,2009,RPP03,6.400000095,37
SIN21,1,25,5,2021,BED17,4.680000191,24
SIS91,2,26,6,1991,SIC78,6.994999905,56
SIT10,2,30,5,2010,UKL06,6.680000191,29
SKI94,1,6,6,1994,OAT90,5.840000095,36
SKI95,2,12,6,1995,OAT90,2.799999952,42
SKI97,2,31,5,1997,OAT90,5.940000191,30
SKU01,1,31,5,2001,FUL86,3.520000095,30
SKU91,1,18,6,1991,FUL86,5.28,48
SKU93,2,30,5,1993,FUL86,5.760000191,29
SKU94,1,31,5,1994,FUL86,6.059999905,30
SKU95,2,6,6,1995,FUL86,6.48,36
SKU97,2,10,6,1997,FUL86,6.820000095,40
SKU99,1,24,5,1999,FUL86,4.42,23
SLA00,1,29,5,2000,GEC95,6.740000191,28
SLA12,1,25,5,2012,GEC95,7.459999619,24
SLK15,1,29,5,2015,RPP11,5.419999905,28
SLL04,1,2,6,2004,PAN00,4.749999809,32
SLL06,2,29,5,2006,PAN00,6.530000191,28
SLL07,1,13,6,2007,PAN00,5.379999905,43
SLL09,1,27,5,2009,PAN00,5.620000191,26
SLL11,2,8,6,2011,PAN00,5.82,38
SLL13,2,6,6,2013,PAN00,6.540000095,36
SLO00,1,2,6,2000,GIN93,5.210000191,32
SLO01,1,15,6,2001,GIN93,6.41,45
SLO03,2,26,8,2003,GIN93,,117
SLO05,1,3,6,2005,GIN93,7.14,33
SLO07,1,29,5,2007,GIN93,5.539999905,28
SLO98,2,24,5,1998,GIN93,6.64,23
SLO99,2,23,5,1999,GIN93,5.479999809,22
SLR03,1,11,6,2003,FLG98,5.839999809,41
SLR05,2,9,6,2005,FLG98,4.879999905,39
SLR06,1,11,6,2006,FLG98,4.680000095,41
SLR08,2,31,5,2008,FLG98,6.270000191,30
SLR10,2,9,6,2010,FLG98,5.639999809,39
SLR11,2,25,6,2011,FLG98,6.455,55
SLR13,1,3,6,2013,FLG98,5.440000191,33
SME84,1,2,6,1984,TEA78,3.895,32
SME87,1,6,6,1987,TEA78,4.579999905,36
SME90,2,30,5,1990,TEA78,6.540000095,29
SML13,1,28,5,2013,WHF10,5.295000095,27
SML15,2,30,5,2015,WHF10,7.210000191,29
SML17,1,26,5,2017,WHF10,6.825000095,25
SML18,2,23,5,2018,WHF10,7.225000191,22
SML21,1,27,5,2021,WHF10,4.720000095,26
SML23,1,28,5,2023,WHF10,6.239999905,27
SNI76,1,30,7,1976,GRE73,5.040000095,90
SNI77,1,26,6,1977,GRE73,6.260000191,56
SNI79,2,11,6,1979,GRE73,5.220000095,41
SNI81,1,25,6,1981,GRE73,7.14,55
SOA14,1,15,6,2014,BRY10,4.23,45
SOA15,1,3,6,2015,BRY10,4.325000095,33
SOA16,1,2,6,2016,BRY10,5.139999809,32
SOA17,2,31,5,2017,BRY10,7.759999809,30
SOA19,2,28,5,2019,BRY10,6.580000191,27
SOA20,1,24,6,2020,BRY10,5.73,54
SOA21,2,4,6,2021,BRY10,6.650000191,34
SOA22,2,7,6,2022,BRY10,5.255000191,37
SOA23,1,30,5,2023,BRY10,4.654999809,29
SOB68,1,6,6,1968,SOBHR,7.479999809,36
SOB70,2,13,6,1970,SOBHR,6.42,43
SOB71,2,31,5,1971,SOBHR,5.2,30
SOB73,2,2,6,1973,SOBHR,6.440000191,32
SOB74,2,13,6,1974,SOBHR,6.080000191,43
SOL88,1,19,6,1988,THO84,6.739999905,49
SOL89,2,15,6,1989,THO84,7.459999619,45
SOL92,2,3,6,1992,THO84,8.899999619,33
SOL93,2,6,6,1993,THO84,8.679999619,36
SOL94,2,6,6,1994,THO84,7.630000095,36
SOL96,2,6,6,1996,THO84,8.14,36
SOL98,2,9,6,1998,THO84,8.020000381,39
SOP16,1,24,5,2016,WLK11,4.23,23
SOP17,1,31,5,2017,WLK11,4.639999809,30
SOP18,2,7,6,2018,WLK11,5.109999809,37
SOP20,2,17,5,2020,WLK11,,16
SOX04,1,2,6,2004,SEQ01,5.1,32
SOX06,2,7,6,2006,SEQ01,4.479999809,37
SOX07,2,4,6,2007,SEQ01,6.795000095,34
SOX08,1,14,6,2008,SEQ01,8.84,44
SOX09,1,5,6,2009,SEQ01,6.840000095,35
SOX10,1,15,6,2010,SEQ01,6.260000191,45
SOX11,2,13,6,2011,SEQ01,6.860000095,43
SOX12,1,24,6,2012,SEQ01,7.329999905,54
SOX13,2,13,6,2013,SEQ01,7.139999809,43
SOX14,1,17,6,2014,SEQ01,5.479999905,47
SOX15,2,5,7,2015,SEQ01,6.41,65
SOX16,2,16,6,2016,SEQ01,7.259999809,46
SPA16,1,28,5,2016,PPL12,7.180000095,27
SPD00,2,11,6,2000,KNO95,8.300000381,41
SPI00,2,28,5,2000,HAL94,,27
SPI01,2,8,6,2001,HAL94,7.2,38
SPI03,2,29,5,2003,HAL94,,28
SPI97,1,12,6,1997,HAL94,6.479999809,42
SPI99,1,28,5,1999,HAL94,7.264999809,27
SPL01,2,3,6,2001,SAM94,10.2,33
SPL04,2,11,6,2004,SAM94,8.354999619,41
SPL06,2,26,5,2006,SAM94,7.800000381,25
SPL09,2,24,6,2009,SAM94,6.879999619,54
SPL97,2,2,6,1997,SAM94,6.84,32
SPL99,2,9,6,1999,SAM94,6.839999809,39
SPS21,1,21,5,2021,SPY18,5.030000191,20
SPS22,2,21,6,2022,SPY18,6.874999905,51
SPT17,1,9,6,2017,CBS13,5.429999809,39
SPT18,2,9,7,2018,CBS13,6.825000095,69
SPT20,1,18,6,2020,CBS13,6.609999809,48
SPT21,1,2,6,2021,CBS13,6.295000095,32
SPU18,1,25,5,2018,SPY12,5.839999809,24
SPU22,2,4,6,2022,SPY12,8.160000381,34
SPY12,1,21,5,2012,RPP08,5.635000191,20
SPY13,2,23,5,2013,RPP08,6.300000381,22
SPY14,1,3,6,2014,RPP08,6.825000095,33
SPY15,1,5,6,2015,RPP08,6.925,35
SPY16,2,23,5,2016,RPP08,7.810000095,22
SPY17,2,30,5,2017,RPP08,8.455,29
SPY18,1,14,6,2018,RPP08,7.225000191,44
SPY19,1,31,5,2019,RPP08,8.339999809,30
SPY20,1,20,5,2020,RPP08,7.619999809,19
SPY22,2,20,5,2022,RPP08,8.76,19
SPY23,2,10,7,2023,RPP08,8.450000381,70
SPZ23,1,13,5,2023,MOJ19,,12
SQU00,2,18,6,2000,EGR91,8.119999809,48
SRL91,1,29,5,1991,OCH87,6.759999809,28
SRL92,2,20,6,1992,OCH87,7.17,50
SSK04,1,13,6,2004,CHF01,5.41,43
SSK06,1,27,5,2006,CHF01,5.98,26
STA00,2,4,6,2000,GAL89,7.360000095,34
STA94,1,27,5,1994,GAL89,6.42,26
STA95,2,18,6,1995,GAL89,4.479999809,48
STA97,1,31,5,1997,GAL89,6.239999619,30
STB04,1,19,5,2004,OPA99,6.739999905,18
STE05,2,2,6,2005,FAL01,7.239999905,32
STE08,2,1,6,2008,FAL01,6.839999809,31
STE11,2,24,5,2011,FAL01,9.109999809,23
STI02,1,4,7,2002,AVO89,7.619999809,64
STI93,2,10,7,1993,AVO89,6.900000095,70
STI94,1,3,6,1994,AVO89,7.665000191,33
STI95,2,9,6,1995,AVO89,5.859999905,39
STI96,1,1,7,1996,AVO89,7.040000095,61
STI98,2,4,6,1998,AVO89,6.220000095,34
STI99,2,15,6,1999,AVO89,6.360000095,45
STK01,1,2,6,2001,SQU95,5.860000191,32
STN09,1,16,6,2009,LMS05,5.369999809,46
STN10,1,14,6,2010,LMS05,4.425,44
STN11,2,12,6,2011,LMS05,6.91,42
STN12,1,31,5,2012,LMS05,7.925,30
STN13,1,6,6,2013,LMS05,6.440000191,36
STN14,1,6,6,2014,LMS05,6.810000095,36
STN15,1,6,6,2015,LMS05,7.154999809,36
STO01,1,31,5,2001,WHA89,7.180000095,30
STO93,1,2,6,1993,WHA89,6.599999905,32
STO94,1,24,5,1994,WHA89,5.760000191,23
STO96,1,17,5,1996,WHA89,8.780000191,16
STO97,2,26,5,1997,WHA89,6.965000095,25
STO98,1,26,5,1998,WHA89,6.575000191,25
STO99,2,29,5,1999,WHA89,6.579999809,28
STR00,1,30,5,2000,MNX90,6.44,29
STR03,1,25,5,2003,MNX90,8.180000191,24
STR96,1,30,5,1996,MNX90,7.940000191,29
STR97,2,5,6,1997,MNX90,7.959999619,35
SUD19,1,23,5,2019,RDD14,7.42,22
SUL84,1,10,6,1984,TER80,4.28,40
SUL88,1,12,7,1988,TER80,7.120000191,72
SUL89,2,26,6,1989,TER80,6.820000095,56
SUL90,1,4,6,1990,TER80,7.210000191,34
SUL91,1,4,7,1991,TER80,6.190000095,64
SUL92,2,3,7,1992,TER80,6.940000191,63
SUL94,1,18,6,1994,TER80,6.440000191,48
SUL96,1,7,7,1996,TER80,8.219999619,67
SUN89,2,27,6,1989,RHY86,7.120000191,57
SUN91,2,28,5,1991,RHY86,8.080000191,27
SUN93,1,4,6,1993,RHY86,8.624999809,34
SUN94,2,2,7,1994,RHY86,8.324999619,62
SUN96,2,30,5,1996,RHY86,9.440000191,29
SUN98,2,26,5,1998,RHY86,8.580000191,25
SUR86,2,17,6,1986,THO82,7.540000095,47
SUR87,1,26,6,1987,THO82,6.760000191,56
SUR91,1,4,6,1991,THO82,8.019999809,34
SUR92,2,29,6,1992,THO82,8.154999809,59
SUR94,2,7,6,1994,THO82,9.32,37
SUR97,2,11,6,1997,THO82,9.129999619,41
SUR99,1,6,6,1999,THO82,6.649999905,36
SUT98,2,11,6,1998,TWE93,4.78,41
SVG16,1,14,6,2016,CDN12,,44
SVG17,1,3,6,2017,CDN12,6.44,33
SVG20,2,31,5,2020,CDN12,8.465000381,30
SVG22,1,6,6,2022,CDN12,8.019999809,36
SVG23,1,2,6,2023,CDN12,7.380000381,32
SWA02,2,31,5,2002,SWI88,5.030000191,30
SWA98,2,24,5,1998,SWI88,7.46,23
SWI89,1,3,7,1989,TER83,4.82,63
SWI91,2,29,5,1991,TER83,6.739999905,28
SWI92,2,19,6,1992,TER83,5.180000191,49
SWT12,2,25,5,2012,FRT06,6.9,24
SWT13,2,2,6,2013,FRT06,6.519999809,32
SWT15,2,14,6,2015,FRT06,8.740000191,44
SWT16,2,26,5,2016,FRT06,7.630000095,25
SWT17,1,31,5,2017,FRT06,7.920000381,30
SWT19,1,25,5,2019,FRT06,7.540000095,24
SYC00,2,22,5,2000,PET87,5.1,21
SYC02,2,10,6,2002,PET87,5.839999809,40
SYC91,1,28,5,1991,PET87,3.78,27
SYC93,1,6,6,1993,PET87,5.519999809,36
SYC94,2,26,5,1994,PET87,5.624999809,25
SYC95,2,26,6,1995,PET87,2.799999952,56
SYC96,2,3,6,1996,PET87,6.119999809,33
SYC97,2,11,6,1997,PET87,5.419999905,41
SYC98,2,10,6,1998,PET87,6.44,40
TAA98,2,5,6,1998,ALB93,7.720000095,35
TAC79,1,9,6,1979,TAL73,3.520000095,39
TAG22,1,23,5,2022,MCU19,7.220000191,22
TAG23,2,30,5,2023,MCU19,5.979999809,29
TAL70,1,6,6,1970,BRO66,6.800000381,36
TAL71,1,1,6,1971,BRO66,5.82,31
TAL72,2,12,6,1972,BRO66,5.310000095,42
TAL73,1,3,6,1973,BRO66,5.339999809,33
TAL75,2,29,5,1975,BRO66,2.519999905,28
TAL76,2,13,8,1976,BRO66,8.399999809,104
TAL77,2,21,6,1977,BRO66,5.874999905,51
TAL78,1,21,6,1978,BRO66,3.024999905,51
TAM92,2,27,5,1992,RHY88,6.515000191,26
TAM93,1,30,5,1993,RHY88,7.839999809,29
TAM94,2,25,5,1994,RHY88,6.839999809,24
TAM95,1,6,6,1995,RHY88,7.310000095,36
TBS10,2,4,6,2010,BNS07,6.795000095,34
TCL16,1,30,5,2016,HNY12,7.12,29
TEA74,2,10,6,1974,TAL71,5.355000095,40
TEA76,1,25,5,1976,TAL71,6.040000095,24
TEA78,1,9,6,1978,TAL71,7.594999809,39
TEA80,2,17,6,1980,TAL71,7.440000191,47
TEA82,2,7,6,1982,TAL71,5.780000095,37
TEL90,1,5,6,1990,PEC81,7.64,35
TEM15,2,7,6,2015,STN12,4.509999905,37
TEM16,2,28,5,2016,STN12,5.64,27
TER75,2,2,6,1975,TRN72,5.225000191,32
TER76,1,9,6,1976,TRN72,4.820000095,39
TER77,1,5,6,1977,TRN72,6.590000191,35
TER80,1,20,6,1980,TRN72,6.28,50
THO77,2,13,6,1977,YTA74,5.540000095,43
THO78,1,19,6,1978,YTA74,6.695000191,49
THO80,1,6,6,1980,YTA74,6.860000095,36
THO81,1,8,6,1981,YTA74,8.580000381,38
THO82,1,6,7,1982,YTA74,7.999999619,66
THO83,2,26,7,1983,YTA74,7.839999809,86
THO84,1,29,6,1984,YTA74,7.080000191,59
THO86,1,16,6,1986,YTA74,7.64,46
THO87,1,11,7,1987,YTA74,6.934999905,71
THO89,1,13,6,1989,YTA74,6.680000095,43
THR80,1,4,6,1980,PGB76,7.135000191,34
THS91,2,31,5,1991,PAP87,6.479999809,30
THS92,1,30,5,1992,PAP87,7.099999619,29
THS93,1,19,6,1993,PAP87,6.379999905,49
THS96,1,5,6,1996,PAP87,8.64,35
THS98,1,31,5,1998,PAP87,,30
THU91,1,7,6,1991,UMB84,6.100000095,37
THU94,1,9,6,1994,UMB84,7.019999809,39
THU96,1,15,6,1996,UMB84,6.879999905,45
TIC01,2,31,5,2001,CLO96,6.38,30
TIC03,2,23,5,2003,CLO96,6.419999905,22
TIC04,1,30,5,2004,CLO96,3.994999905,29
TIC06,1,26,5,2006,CLO96,5.400000095,25
TIC07,1,24,5,2007,CLO96,7.23,23
TIC08,1,31,5,2008,CLO96,3.955,30
TIC09,1,22,5,2009,CLO96,3.254999952,21
TIC11,2,9,6,2011,CLO96,5.039999905,39
TIG86,2,17,6,1986,OTA80,7.239999905,47
TIG89,2,9,6,1989,OTA80,6.119999809,39
TIG92,2,19,6,1992,OTA80,7.619999809,49
TIG93,2,9,6,1993,OTA80,8.22,39
TIK00,2,9,6,2000,HAL95,7.580000191,39
TIK01,1,7,6,2001,HAL95,6.919999905,37
TIK03,1,31,5,2003,HAL95,8.759999809,30
TIK04,1,31,5,2004,HAL95,6.749999809,30
TIK05,2,1,6,2005,HAL95,,31
TIK06,1,19,6,2006,HAL95,,49
TIK98,1,13,6,1998,HAL95,6.479999809,43
TIN00,1,7,6,2000,THU91,6.025000095,37
TIN02,1,27,6,2002,THU91,6.56,57
TIN04,1,3,6,2004,THU91,6.239999905,33
TIN06,1,30,6,2006,THU91,5.940000381,60
TIN95,1,15,6,1995,THU91,5.150000191,45
TIN97,2,29,5,1997,THU91,5.320000095,28
TIN98,1,28,5,1998,THU91,6.32,27
TIT79,2,6,6,1979,CLE75,5.860000191,36
TIT81,2,10,7,1981,CLE75,7.14,70
TIT84,1,1,6,1984,CLE75,5.17,31
TKN94,1,4,6,1994,NAK90,6.080000381,34
TKN99,2,7,6,1999,NAK90,7.44,37
TLL22,2,7,6,2022,WLK18,6.019999809,37
TLS11,2,25,5,2011,SCR06,7.000000191,24
TLS15,2,25,5,2015,SCR06,7.575,24
TLS16,1,7,6,2016,SCR06,4.139999809,37
TLS17,2,28,5,2017,SCR06,9.220000191,27
TLS22,1,18,5,2022,SCR06,7.44,17
TLW91,1,3,6,1991,CAN87,6.479999809,33
TLW93,2,1,6,1993,CAN87,7.725000191,31
TNG92,2,29,5,1992,FAN88,5.78,28
TNG94,2,17,6,1994,FAN88,8.060000381,47
TNG95,2,17,6,1995,FAN88,4.549999809,47
TNG97,2,28,6,1997,FAN88,4.895,58
TNG99,1,2,6,1999,FAN88,6.419999905,32
TNQ12,2,30,5,2012,GNB07,6.680000191,29
TNQ14,2,3,6,2014,GNB07,7.329999905,33
TNQ16,2,12,6,2016,GNB07,5.825000095,42
TNS11,2,29,5,2011,LMS07,6.760000191,28
TNY88,1,11,7,1988,TIT84,7.900000191,71
TNY90,2,29,6,1990,TIT84,7.549999809,59
TNY91,1,10,6,1991,TIT84,6.659999809,40
TNY93,2,15,6,1993,TIT84,7.260000191,45
TNY94,2,1,6,1994,TIT84,7.124999809,31
TNY98,1,26,5,1998,TIT84,8.04,25
TOG90,1,25,5,1990,BCL84,5.565,24
TOG91,1,8,6,1991,BCL84,6.019999809,38
TOG92,2,11,6,1992,BCL84,5.425,41
TOK14,1,3,6,2014,SLA07,5.540000095,33
TOK15,1,5,6,2015,SLA07,4.05,35
TOK17,2,7,6,2017,SLA07,4.440000191,37
TOO00,2,31,5,2000,TUS96,6.820000095,30
TOR72,1,1,6,1972,TRN69,5.320000095,31
TOR75,1,11,6,1975,TRN69,5.879999905,41
TOR76,2,13,6,1976,TRN69,6.959999619,43
TOR77,2,13,6,1977,TRN69,6.740000191,43
TOR78,1,4,6,1978,TRN69,7.159999619,34
TOR79,2,30,6,1979,TRN69,6.28,60
TOR80,2,10,7,1980,TRN69,6.739999905,70
TOU87,2,6,6,1987,CAN82,6.120000191,36
TOU91,2,18,6,1991,CAN82,7.180000095,48
TRA80,2,26,6,1980,GRC76,5.220000191,56
TRA81,2,15,6,1981,GRC76,6.979999809,45
TRA83,2,7,6,1983,GRC76,4.939999905,37
TRA84,2,25,6,1984,GRC76,5.32,55
TRA87,2,26,6,1987,GRC76,4.419999905,56
TRI98,1,29,6,1998,FEA94,5.080000191,59
TRK87,1,4,6,1987,UPT82,9.48,34
TRK88,2,5,6,1988,UPT82,7.7,35
TRN70,1,4,6,1970,TRNRI,3.919999905,34
TRN71,2,1,6,1971,TRNRI,4.680000095,31
TRN74,1,2,7,1974,TRNRI,6.340000095,62
TRN75,2,28,6,1975,TRNRI,4.64,58
TRN77,2,13,6,1977,TRNRI,5.310000095,43
TRN80,1,7,6,1980,TRNRI,4.979999809,37
TRR23,3,3,6,2023,EDD17,,33
TRT00,1,2,6,2000,OCH90,8.034999809,32
TRT02,2,1,6,2002,OCH90,7.519999809,31
TRT03,1,4,6,2003,OCH90,6.489999809,34
TRT05,1,1,6,2005,OCH90,6.42,31
TRT94,2,29,5,1994,OCH90,6.73,28
TRT95,2,22,6,1995,OCH90,5.275,52
TRT96,1,13,6,1996,OCH90,7.14,43
TRT97,1,29,5,1997,OCH90,6.46,28
TRT98,1,3,6,1998,OCH90,7.78,33
TRX09,2,4,6,2009,TIN04,6.310000095,34
TRX12,1,25,5,2012,TIN04,6.979999809,24
TRX13,2,7,6,2013,TIN04,5.940000191,37
TSL00,2,20,6,2000,THS96,5.119999809,50
TSL02,2,17,6,2002,THS96,6.494999905,47
TSL03,1,25,8,2003,THS96,7.06,116
TSL04,1,26,5,2004,THS96,6.64,25
TSL05,2,30,5,2005,THS96,,29
TSU07,2,1,6,2007,MNS03,6.739999905,31
TSU10,1,20,5,2010,MNS03,8.354999619,19
TSU14,1,18,6,2014,MNS03,8.46,48
TSU16,1,1,6,2016,MNS03,8.609999809,31
TTL04,1,4,6,2004,LMS00,5.259999809,34
TTL06,2,6,6,2006,LMS00,7.825000095,36
TTL08,2,25,5,2008,LMS00,6.860000191,24
TTL09,2,15,6,2009,LMS00,6.300000381,45
TTL12,2,25,5,2012,LMS00,6.919999905,24
TTL14,1,9,6,2014,LMS00,5.05,39
TUR81,2,14,6,1981,MUS77,6.519999809,44
TUR83,1,30,6,1983,MUS77,6.91,60
TUR85,1,5,6,1985,MUS77,6.854999809,35
TUR87,1,8,6,1987,MUS77,7.239999905,38
TUR92,2,30,5,1992,MUS77,7.64,29
TUS01,1,27,5,2001,JUG91,6.899999809,26
TUS03,2,27,5,2003,JUG91,9.2,26
TUS95,2,5,6,1995,JUG91,6.884999809,35
TUS97,2,13,6,1997,JUG91,7.459999619,43
TUS99,2,28,5,1999,JUG91,7.660000381,27
TWA01,2,13,6,2001,ORC97,5.594999809,43
TWE91,1,30,5,1991,SEP84,5.080000191,29
TWE94,2,12,6,1994,SEP84,5.67,42
TWI82,2,7,6,1982,BRA79,7.109999809,37
TWL15,1,27,5,2015,WIS06,6.855000095,26
TWX08,1,27,5,2008,WIS01,6.139999809,26
TYS79,2,14,6,1979,TOR75,4.959999809,44
TYS81,1,14,7,1981,TOR75,6.720000191,74
TYS82,1,6,7,1982,TOR75,5.540000095,66
TYS83,2,1,6,1983,TOR75,6.419999905,31
TYS84,1,20,6,1984,TOR75,7.380000381,50
TYS85,2,18,6,1985,TOR75,6.64,48
TYS87,2,12,6,1987,TOR75,6.374999905,42
TYS89,2,9,6,1989,TOR75,6.659999809,39
UHA00,2,20,5,2000,,6.579999809,19
UHA03,1,29,5,2003,MODNP,,28
UHA14,2,21,5,2014,D0526,8.119999809,20
UHU21,1,22,5,2021,USS16,7.840000095,21
UHU23,1,28,5,2023,USS16,7.210000191,27
UKL05,2,15,5,2005,FDL99,6.179999809,14
UKL06,1,29,5,2006,FDL99,5.220000191,28
UKL08,2,19,5,2008,FDL99,7.14,18
UKL09,2,29,5,2009,FDL99,7.660000381,28
UKL14,2,12,6,2014,FDL99,6.78,42
ULU15,2,19,6,2015,DID06,7.25,49
UMB80,1,9,6,1980,MEL76,5.580000191,39
